...1,ko_id,fasta
DNA-1-22_bin_14_k127_2015821_3,K13895,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20159075_1,K02838,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20159075_3,K02357,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20159075_4,K02967,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20159075_5,K03628,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20164520_1,K03638,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20164520_2,K02016,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20164520_4,K06168,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20180692_2,K03522,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20180692_3,K00038,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20180692_5,K06999,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20180692_6,K08218,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20180692_7,K10773,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20180692_8,K22843,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20254276_2,K01419,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20254276_3,K03667,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20254276_5,K21417,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20254276_6,K21416,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20318106_2,K03801,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20318106_3,K03644,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20347797_2,K09122,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20347797_4,K01990,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20347797_7,K07018,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20386700_2,K06015,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20438372_3,K01990,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20438372_5,K03820,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20798780_2,K13628,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20798780_3,K03701,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20879061_1,K02968,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20879061_3,K01869,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20883725_5,K00463,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20945541_3,K03154,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20945541_4,K03149,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20945541_5,K00788,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20964649_1,K03592,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20964649_2,K03568,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20964649_3,K07486,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_20993637_4,K03271,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21102455_5,K02277,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21120556_2,K20074,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21177865_2,K08995,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21270936_5,K04087,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21270936_6,K04088,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21360081_1,K00969,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21360081_2,K00147,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21360081_3,K00931,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21360081_5,K02899,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21360081_6,K07107,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21361596_1,K00344,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21361596_3,K07090,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21653076_1,K01426,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21670728_3,K22108,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21689212_2,K00681,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21689212_3,K03111,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21689212_5,K03630,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21689212_6,K03630,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21716700_4,K00799,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21733149_4,K07713,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21744403_3,K03685,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21845619_3,K03636,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21845619_4,K00615,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21863268_1,K01251,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21863268_2,K01448,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21863268_3,K00990,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21863268_4,K04763,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21863268_5,K00997,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21863268_7,K03531,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21890518_2,K05810,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21890518_3,K03215,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21895682_2,K01755,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21895682_3,K01940,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21895682_4,K00611,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21909957_1,K01714,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21909957_2,K00215,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21920337_4,K01961,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21933132_4,K24116,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2197804_3,K00765,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2197804_6,K02536,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2197804_7,K03088,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21987046_2,K07535,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_21987046_5,K03639,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22081603_1,K01419,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22081603_2,K03733,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22081603_5,K09165,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22081603_6,K09165,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22081603_7,K00688,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22140325_2,K08307,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22150677_2,K01991,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22157559_1,K00970,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22168950_2,K03574,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22248404_3,K03924,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22431251_2,K13587,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22431251_4,K06015,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22451616_2,K11530,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22451616_3,K00799,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22532905_2,K02197,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22532905_3,K02198,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22532905_4,K02200,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22532905_7,K02193,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22532905_8,K02194,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22532905_9,K02195,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2254472_4,K01039,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2254472_5,K01040,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22558062_2,K02501,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22565619_1,K10206,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22565619_2,K15736,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22565619_4,K00950,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2264553_2,K18028,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22677290_1,K00059,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22680910_5,K00598,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_2,K01678,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_3,K01677,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_4,K00024,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_6,K14742,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_7,K11749,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_8,K00981,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_9,K00806,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22686321_10,K02838,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22716449_1,K02481,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22729670_2,K01737,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_22729670_4,K07335,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2293052_2,K03281,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2296116_2,K03522,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2296116_3,K02458,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2307740_1,K01426,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2346767_10,K01737,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2353619_2,K01873,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2364647_2,K01903,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2364647_3,K01902,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2402371_4,K09930,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_242808_1,K15635,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_242808_4,K01848,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_242808_5,K01849,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_242808_11,K02314,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2457798_1,K02316,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2457798_2,K07164,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2457798_3,K12340,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2457798_4,K01495,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2483839_2,K03969,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2483839_3,K03974,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2540588_1,K00991,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2540588_2,K02670,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2540588_3,K02669,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2540588_6,K10947,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2720096_1,K02666,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_1,K00059,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_2,K02078,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_3,K00600,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_4,K07738,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_5,K11752,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_6,K14652,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_7,K00794,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2781389_8,K03625,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2811502_2,K01626,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2811502_4,K03520,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2811502_5,K03518,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2811502_6,K19185,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2822281_3,K03642,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2822281_5,K00001,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2822281_7,K18979,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2822281_8,K13628,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2822281_9,K01091,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2845703_1,K11744,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2871908_5,K18399,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2882276_2,K00014,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2884377_1,K08301,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2984219_5,K07171,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2984219_6,K18918,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2984219_8,K07171,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_2984219_9,K09001,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3029002_3,K07161,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3038032_3,K00259,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3038032_4,K01491,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3038032_5,K00605,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3038032_6,K02437,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3056750_4,K16319,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3145555_1,K07568,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3145555_4,K07403,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3145555_5,K21929,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3147029_5,K08994,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3175069_1,K01246,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3215194_4,K01463,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_339413_2,K02495,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_339413_4,K10533,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3428477_4,K05913,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3509157_5,K07071,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3532634_3,K02535,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3670727_3,K08602,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3703073_1,K18843,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3703073_3,K07240,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3719209_5,K16149,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3719209_6,K00975,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_373884_4,K19156,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3771882_3,K13449,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3863028_1,K04043,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3863028_2,K03686,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3863028_3,K00946,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3974322_2,K07025,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_3974322_5,K07059,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4092745_1,K06006,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4092745_3,K06006,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4111462_6,K06015,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4111462_7,K06015,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4137672_1,K00322,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4137672_3,K07713,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4139513_1,K03798,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4139513_2,K01061,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4139513_3,K02004,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4148268_2,K00337,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4148268_4,K00332,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4148268_5,K00331,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_419304_3,K18014,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4209973_1,K00615,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4209973_2,K03439,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4209973_6,K07492,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4436607_2,K03574,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4480557_4,K03396,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4561343_3,K01652,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4626025_2,K07494,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4626025_5,K06412,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4626025_9,K07499,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4724561_2,K15539,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4724561_5,K02004,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4755868_3,K03723,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4755868_4,K03771,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4805922_2,K07068,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4805922_5,K07056,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4878439_1,K07304,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4878439_3,K00064,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4898148_1,K23992,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_4898148_3,K00720,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5166131_2,K15778,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5166131_3,K00097,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5189601_2,K00567,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5189601_4,K06998,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5201826_1,K01423,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5341805_3,K00038,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5428597_2,K02462,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5428597_3,K02662,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5428597_4,K02460,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5428597_5,K02459,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5428597_6,K02458,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5441163_4,K07025,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5441163_5,K00038,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5441163_6,K00038,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5441163_7,K13075,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5550581_2,K13075,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5611093_1,K08970,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5611093_2,K09121,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5743049_2,K03789,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5743049_4,K15256,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5743049_6,K07079,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5743049_9,K06969,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5743049_11,K00042,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5743049_12,K03464,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5895425_2,K09022,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_5895425_3,K05942,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6138924_1,K17752,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6138924_2,K05518,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6138924_3,K17752,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6138924_4,K17762,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6138924_5,K17763,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_636192_5,K00941,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6447085_5,K07068,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6451114_1,K01992,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6451114_2,K01992,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6589427_7,K07499,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6589427_8,K07494,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6600417_1,K01823,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_2,K03100,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_3,K03596,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_4,K01784,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_5,K08678,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_6,K00012,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_8,K00772,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_9,K06941,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6670100_10,K00940,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_668140_5,K06015,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6764362_1,K01890,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6764362_2,K04764,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6764362_4,K07258,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6764362_5,K04077,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6856225_2,K06015,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6881517_1,K04773,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6881517_4,K03424,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6886940_2,K00278,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6886940_3,K08309,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6886940_4,K00995,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6886940_5,K08679,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6886940_6,K05527,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6886940_8,K02335,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6972463_1,K08177,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6972463_2,K09129,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_6972463_3,K00320,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7036396_3,K03789,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7070000_6,K03821,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7071884_2,K00013,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7071884_3,K00790,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7071884_4,K02493,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7071884_5,K02835,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7071884_6,K02909,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7071884_8,K22133,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7071884_9,K07090,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7166756_3,K07025,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7166756_5,K01338,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_719518_1,K07390,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_719518_2,K05527,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7211280_1,K06158,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7211280_5,K05589,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7211280_6,K02437,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7222997_5,K13985,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7400406_9,K07028,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7531268_1,K03070,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7531268_2,K00620,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7657440_1,K07277,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7657440_2,K09810,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7657440_3,K09808,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7821304_2,K02434,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7821304_3,K02433,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7834359_3,K14534,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7834359_4,K09763,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7834359_5,K01607,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_7834359_7,K00826,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8058104_1,K00549,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8092146_2,K07494,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8092146_4,K00052,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8104992_2,K09949,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8104992_3,K00677,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8104992_4,K02372,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8104992_5,K06142,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8246552_3,K03547,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8246552_5,K09785,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8534803_2,K05337,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8542658_4,K00320,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8567351_2,K03925,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8567351_3,K03438,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8567351_5,K03587,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8578524_1,K11477,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8578524_6,K00034,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8578524_7,K08174,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8600287_2,K00748,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8600287_3,K11085,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8644613_2,K02992,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8644613_3,K02950,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8644613_4,K03046,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8661502_2,K09710,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8661502_4,K01551,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8661502_5,K01551,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8661502_6,K00648,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8661502_9,K05807,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8661502_11,K01733,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8661502_12,K03636,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8662223_2,K07038,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8804339_4,K02986,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8830753_1,K03799,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8863712_3,K00059,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8887138_3,K22522,DNA-1-22_bin_14
DNA-1-22_bin_14_k127_8897959_1,K06871,DNA-1-22_bin_14
