id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
30_HILIC_mgf_modified_matching_featureID_adduct_FT_1.597_267.08747	C13H16O6	[M - H]-	C13H16O6	Polyketides	0.6804943680763245	Chromanes	0.7804826498031616	Azaphilones	0.9379662275314331	2-benzopyrans	0.8135517835617065			2-benzopyrans	0.8135517835617065	Benzopyrans	0.7369475364685059	Organoheterocyclic compounds	0.8864647746086121	Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Hydroxybenzoic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.597_267.08747
31_HILIC_mgf_modified_matching_featureID_adduct_FT_1.612_267.05121	C12H12O7	[M - H]-	C12H12O7	Shikimates and Phenylpropanoids	0.5528016090393066	Phenolic acids (C6-C1)	0.41700759530067444	Isocoumarins	0.26839762926101685	Gallic acid and derivatives	0.6028019189834595	Hydroxybenzoic acid derivatives	0.7816429734230042	Benzoic acids and derivatives	0.741304874420166	Benzene and substituted derivatives	0.8524453639984131	Benzenoids	0.9300842881202698	Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzene and substituted derivatives; Polyols; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.612_267.05121
32_HILIC_mgf_modified_matching_featureID_adduct_FT_1.606_263.09265	C14H16O5	[M - H]-	C14H16O5	Polyketides	0.5414186120033264	Chromanes	0.6593851447105408	Azaphilones	0.7406378984451294	2-benzopyrans	0.6456730365753174			2-benzopyrans	0.6456730365753174	Benzopyrans	0.8594396710395813	Organoheterocyclic compounds	0.951005220413208	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.606_263.09265
33_HILIC_mgf_modified_matching_featureID_adduct_FT_12.351_317.05494	C9H18O10S	[M - H]-	C9H18O10S	Carbohydrates	0.7394798398017883	Saccharides	0.8177230954170227	Monosaccharides	0.7186222076416016	Hexoses	0.5872520804405212	Monosaccharides	0.9031186699867249	Carbohydrates and carbohydrate conjugates	0.9082862734794617	Organooxygen compounds	0.9999455213546753	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Polyols; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	FT_12.351_317.05494
34_HILIC_mgf_modified_matching_featureID_adduct_FT_2.691_273.07284	C4H14N5O4S	[M + CH2O2 - H]-	C5H16N5O6S	Carbohydrates	0.24071834981441498	Pseudoalkaloids	0.5271092653274536	pteridine alkaloids	0.6485037207603455	Aminotriazines	0.7332350015640259			Aminotriazines	0.7332350015640259	Triazines	0.9302845001220703	Organoheterocyclic compounds	0.9975016713142395	Organic compounds; Organoheterocyclic compounds; Triazines; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aminotriazines; Triazinones; Amines; Primary amines; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_2.691_273.07284
36_HILIC_mgf_modified_matching_featureID_adduct_FT_2.712_175.04000	C8H6N3O2	[M - H]-	C8H6N3O2	Alkaloids	0.8396398425102234	Pseudoalkaloids	0.6069340705871582	pteridine alkaloids	0.3028180003166199	Pyrimidones	0.8395724296569824	Pyrimidones	0.8395724296569824	Pyrimidines and pyrimidine derivatives	0.8745723962783813	Diazines	0.9009097814559937	Organoheterocyclic compounds	0.9999700784683228	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Diazines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_2.712_175.04000
37_HILIC_mgf_modified_matching_featureID_adduct_FT_3.216_137.03571	C6H6N2O2	[M - H]-	C6H6N2O2	Amino acids and Peptides	0.5519245266914368	Small peptides	0.6668282747268677	Aminoacids	0.684872031211853	Amino acids and derivatives	0.5235256552696228	Amino acids and derivatives	0.5235256552696228	Amino acids, peptides, and analogues	0.521518886089325	Carboxylic acids and derivatives	0.9902682900428772	Organic acids and derivatives	0.9924864768981934	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_3.216_137.03571
38_HILIC_mgf_modified_matching_featureID_adduct_FT_1.640_151.03998	C8H8O3	[M - H]-	C8H8O3	Shikimates and Phenylpropanoids	0.6918848156929016	Phenolic acids (C6-C1)	0.7395278811454773	Simple phenolic acids	0.7536483407020569	Phenol esters	0.6389601826667786					Phenol esters	0.6389601826667786	Benzenoids	0.9979013204574585	Organic compounds; Ketones; Acetophenones; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol esters; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.640_151.03998
39_HILIC_mgf_modified_matching_featureID_adduct_FT_14.255_549.16737	C18H32O16	[M + CH2O2 - H]-	C19H34O18	Carbohydrates	0.9434762597084045	Saccharides	0.9711946249008179	Disaccharides	0.9765439033508301	Oligosaccharides	0.8603929281234741	Oligosaccharides	0.8603929281234741	Carbohydrates and carbohydrate conjugates	0.9999994039535522	Organooxygen compounds	0.9999940395355225	Organic oxygen compounds	0.9999512434005737	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	FT_14.255_549.16737
40_HILIC_mgf_modified_matching_featureID_adduct_FT_14.266_636.19911	C22H39NO20	[M - H]-	C22H39NO20	Carbohydrates	0.9719279408454895	Saccharides	0.9575823545455933	Polysaccharides	0.9145558476448059	Oligosaccharides	0.9459888339042664	Oligosaccharides	0.9459888339042664	Carbohydrates and carbohydrate conjugates	0.9999951124191284	Organooxygen compounds	0.9999978542327881	Organic oxygen compounds	0.999966025352478	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Aminosaccharides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_14.266_636.19911
41_HILIC_mgf_modified_matching_featureID_adduct_FT_6.765_266.08957	C10H13N5O4	[M - H]-	C10H13N5O4	Carbohydrates	0.7755514979362488	Nucleosides	0.7910892367362976	Purine nucleos(t)ides	0.8390811681747437	Purine 2'-deoxyribonucleosides	0.6813528537750244			Purine 2'-deoxyribonucleosides	0.6813528537750244	Purine nucleosides	0.9238501191139221	Nucleosides, nucleotides, and analogues	0.846425473690033	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Secondary alcohols; Imidazopyrimidines; Purine 2'-deoxyribonucleosides; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_6.765_266.08957
42_HILIC_mgf_modified_matching_featureID_adduct_FT_4.385_251.07857	C10H12N4O4	[M - H]-	C10H12N4O4	Carbohydrates	0.9592910408973694	Nucleosides	0.9524560570716858	Purine nucleos(t)ides	0.9566355347633362	Purine 2'-deoxyribonucleosides	0.9210914373397827			Purine 2'-deoxyribonucleosides	0.9210914373397827	Purine nucleosides	0.9976772665977478	Nucleosides, nucleotides, and analogues	0.978770911693573	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Diazines; 6-oxopurines; Secondary alcohols; Imidazopyrimidines; Purine 2'-deoxyribonucleosides; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_4.385_251.07857
43_HILIC_mgf_modified_matching_featureID_adduct_FT_1.096_411.14524	C23H24O7	[M - H]-	C23H24O7	Shikimates and Phenylpropanoids	0.8345402479171753	Isoflavonoids	0.8018596172332764	Rotenoids	0.9675704836845398	Rotenones	0.9690881371498108	Rotenones	0.9690881371498108	Rotenoids	0.9667133688926697	Isoflavonoids	0.7384423613548279	Phenylpropanoids and polyketides	0.9422203898429871	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Rotenoids; Isoflavans; Isoflavanones; Carbonyl compounds; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; 8-prenylated isoflavanones; Rotenones; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Coumarans; Organic oxygen compounds; Chemical entities	FT_1.096_411.14524
44_HILIC_mgf_modified_matching_featureID_adduct_FT_1.082_643.21822	C36H36O11	[M - H]-	C36H36O11	Shikimates and Phenylpropanoids	0.5908643007278442	Lignans	0.6599642038345337	Furofuranoid lignans	0.39869406819343567	Lignans, neolignans and related compounds	0.6193238496780396							Lignans, neolignans and related compounds	0.6193238496780396	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Lignans, neolignans and related compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	FT_1.082_643.21822
45_HILIC_mgf_modified_matching_featureID_adduct_FT_1.125_451.14034	C25H24O8	[M - H]-	C25H24O8	Shikimates and Phenylpropanoids	0.8442259430885315	Isoflavonoids	0.9034774303436279	Rotenoids	0.9674575924873352	Rotenones	0.9753572940826416	Rotenones	0.9753572940826416	Rotenoids	0.9727099537849426	Isoflavonoids	0.869692862033844	Phenylpropanoids and polyketides	0.9590391516685486	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Rotenoids; Isoflavans; Tertiary alcohols; Isoflavanones; Carbonyl compounds; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; 8-prenylated isoflavanones; Rotenones; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Coumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.125_451.14034
46_HILIC_mgf_modified_matching_featureID_adduct_FT_1.186_411.18163	C24H28O6	[M - H]-	C24H28O6	Shikimates and Phenylpropanoids	0.9689117074012756	Isoflavonoids	0.968716025352478	Isoflavanones	0.945494532585144	8-prenylated isoflavanones	0.6913778781890869	Isoflavanones	0.9281456470489502	Isoflavans	0.9647319912910461	Isoflavonoids	0.9685728549957275	Phenylpropanoids and polyketides	0.9973299503326416	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Resorcinols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Benzenediols; Isoflavans; Isoflavanones; Isoflavanols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; 8-prenylated isoflavanones; Pyranoisoflavonoids; Pyranochromenes; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.186_411.18163
47_HILIC_mgf_modified_matching_featureID_adduct_FT_17.118_421.07555	C12H23O14P	[M - H]-	C12H23O14P	Carbohydrates	0.9299643039703369	Saccharides	0.9264190793037415	Disaccharides	0.9497008919715881	Disaccharide phosphates	0.8883860111236572	Disaccharides	0.931441605091095	Carbohydrates and carbohydrate conjugates	0.9999773502349854	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hemiacetals; Disaccharides; Disaccharide phosphates; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.118_421.07555
48_HILIC_mgf_modified_matching_featureID_adduct_FT_1.601_209.04540	C10H10O5	[M - H]-	C10H10O5	Shikimates and Phenylpropanoids	0.8535014986991882	Phenolic acids (C6-C1)	0.8210221529006958	Simple phenolic acids	0.8257513642311096	M-methoxybenzoic acids and derivatives	0.6965628862380981	Methoxybenzoic acids and derivatives	0.8388785719871521	Benzoic acids and derivatives	0.9273899793624878	Benzene and substituted derivatives	0.9978614449501038	Benzenoids	0.9999629259109497	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; P-methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Vinylogous acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_1.601_209.04540
