fasta,ko_id,response_type,Month,getmm_mean,Domain,Phylum,Class,Order,Family,Genus,Species,gene_name,gene_abb,Category_1,Category_2
DNA-1-22_bin_14,K01596,Dry,July_1,4.166465427716113,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
DNA-1-22_bin_14,K01596,Dry,July_2,3.257887372846592,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
DNA-1-22_bin_14,K01596,Dry,July_3,2.5759441331436586,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
DNA-1-22_bin_14,K01596,Dry,August,4.58319778509615,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
DNA-1-22_bin_14,K01596,Dry,October,5.110322238143161,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
DNA-1-22_bin_14,K01596,Dry,May_22,5.468472939492363,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphoenolpyruvate carboxykinase,PCK,NA,Gluconeogenesis
DNA-1-22_bin_14,K01755,Dry,May,1.1084311909448006,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate lyase,argH,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01755,Dry,July_1,1.3726218178681846,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate lyase,argH,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01755,Dry,July_2,0.45901354926877624,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate lyase,argH,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01755,Dry,July_3,0.39624954630351805,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate lyase,argH,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01755,Dry,August,0.820308309403854,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate lyase,argH,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01755,Dry,October,0.5534783023385115,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate lyase,argH,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01755,Dry,May_22,1.2682339472297475,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate lyase,argH,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01807,Dry,May,2.267060139488037,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ribose 5-phosphate isomerase A,rpiA,NA,Pentose phosphate pathway
DNA-1-22_bin_14,K01807,Dry,July_1,6.876975297092589,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ribose 5-phosphate isomerase A,rpiA,NA,Pentose phosphate pathway
DNA-1-22_bin_14,K01807,Dry,July_2,5.269799950202589,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ribose 5-phosphate isomerase A,rpiA,NA,Pentose phosphate pathway
DNA-1-22_bin_14,K01807,Dry,July_3,2.0232113692080986,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ribose 5-phosphate isomerase A,rpiA,NA,Pentose phosphate pathway
DNA-1-22_bin_14,K01807,Dry,August,6.951600750461982,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ribose 5-phosphate isomerase A,rpiA,NA,Pentose phosphate pathway
DNA-1-22_bin_14,K01807,Dry,October,2.5489283645207657,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ribose 5-phosphate isomerase A,rpiA,NA,Pentose phosphate pathway
DNA-1-22_bin_14,K01807,Dry,May_22,3.1120725623787644,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ribose 5-phosphate isomerase A,rpiA,NA,Pentose phosphate pathway
DNA-1-22_bin_14,K01902,Dry,May,1.553393807293827,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase alpha subunit,sucD,NA,TCA
DNA-1-22_bin_14,K01902,Dry,July_1,5.98426856716798,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase alpha subunit,sucD,NA,TCA
DNA-1-22_bin_14,K01902,Dry,July_2,1.410445080010453,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase alpha subunit,sucD,NA,TCA
DNA-1-22_bin_14,K01902,Dry,July_3,1.4448961126694377,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase alpha subunit,sucD,NA,TCA
DNA-1-22_bin_14,K01902,Dry,August,3.567910374481052,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase alpha subunit,sucD,NA,TCA
DNA-1-22_bin_14,K01902,Dry,October,1.343753310581417,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase alpha subunit,sucD,NA,TCA
DNA-1-22_bin_14,K01902,Dry,May_22,2.200498682652256,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase alpha subunit,sucD,NA,TCA
DNA-1-22_bin_14,K01903,Dry,May,0.9329447845426502,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase beta subunit,sucC,NA,TCA
DNA-1-22_bin_14,K01903,Dry,July_1,6.915544623701413,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase beta subunit,sucC,NA,TCA
DNA-1-22_bin_14,K01903,Dry,July_2,2.0881352452462902,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase beta subunit,sucC,NA,TCA
DNA-1-22_bin_14,K01903,Dry,July_3,1.6216214955126662,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase beta subunit,sucC,NA,TCA
DNA-1-22_bin_14,K01903,Dry,August,2.283787897942726,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase beta subunit,sucC,NA,TCA
DNA-1-22_bin_14,K01903,Dry,October,0.2466573894018381,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase beta subunit,sucC,NA,TCA
DNA-1-22_bin_14,K01903,Dry,May_22,1.5884868741268687,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,succinyl-CoA synthetase beta subunit,sucC,NA,TCA
DNA-1-22_bin_14,K01920,Dry,July_1,1.4801489108561126,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,glutathione synthase,gshB,Glutathione metabolism,Nitrogen metabolism
DNA-1-22_bin_14,K01920,Dry,July_2,0.8717035508457069,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,glutathione synthase,gshB,Glutathione metabolism,Nitrogen metabolism
DNA-1-22_bin_14,K01920,Dry,July_3,0.2563178683245112,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,glutathione synthase,gshB,Glutathione metabolism,Nitrogen metabolism
DNA-1-22_bin_14,K01920,Dry,August,1.4537915451066383,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,glutathione synthase,gshB,Glutathione metabolism,Nitrogen metabolism
DNA-1-22_bin_14,K01920,Dry,October,0.2845656562355202,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,glutathione synthase,gshB,Glutathione metabolism,Nitrogen metabolism
DNA-1-22_bin_14,K01920,Dry,May_22,0.4528864578553793,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,glutathione synthase,gshB,Glutathione metabolism,Nitrogen metabolism
DNA-1-22_bin_14,K01940,Dry,May,1.020028829062522,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate synthetase,argG,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01940,Dry,July_1,3.8790966728244105,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate synthetase,argG,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01940,Dry,July_2,2.559975217318443,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate synthetase,argG,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01940,Dry,July_3,1.4755980496480534,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate synthetase,argG,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01940,Dry,August,3.2000845051176086,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate synthetase,argG,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01940,Dry,October,0.46241919138272025,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate synthetase,argG,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01940,Dry,May_22,1.163183732675079,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,argininosuccinate synthetase,argG,NA,Arginine biosynthesis
DNA-1-22_bin_14,K01961,Dry,May,2.1305725189054634,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"acetyl-CoA carboxylase, biotin carboxylase subunit",accC,3-Hydroxypropionate bi-cycle,Carbon fixation
DNA-1-22_bin_14,K01961,Dry,July_1,4.918143856970204,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"acetyl-CoA carboxylase, biotin carboxylase subunit",accC,3-Hydroxypropionate bi-cycle,Carbon fixation
DNA-1-22_bin_14,K01961,Dry,July_2,3.5894612399123567,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"acetyl-CoA carboxylase, biotin carboxylase subunit",accC,3-Hydroxypropionate bi-cycle,Carbon fixation
DNA-1-22_bin_14,K01961,Dry,July_3,1.4086756196310242,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"acetyl-CoA carboxylase, biotin carboxylase subunit",accC,3-Hydroxypropionate bi-cycle,Carbon fixation
DNA-1-22_bin_14,K01961,Dry,August,3.827763057157285,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"acetyl-CoA carboxylase, biotin carboxylase subunit",accC,3-Hydroxypropionate bi-cycle,Carbon fixation
DNA-1-22_bin_14,K01961,Dry,October,2.2761902841151436,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"acetyl-CoA carboxylase, biotin carboxylase subunit",accC,3-Hydroxypropionate bi-cycle,Carbon fixation
DNA-1-22_bin_14,K01961,Dry,May_22,1.0823759454121589,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"acetyl-CoA carboxylase, biotin carboxylase subunit",accC,3-Hydroxypropionate bi-cycle,Carbon fixation
DNA-1-22_bin_14,K02040,Dry,May,6.860847278753806,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K02040,Dry,July_1,7.912699935183283,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K02040,Dry,July_2,4.726197483673372,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K02040,Dry,July_3,3.1836538994509374,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K02040,Dry,August,4.946153684695881,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K02040,Dry,October,3.7694458206846253,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K02040,Dry,May_22,3.6584188636855357,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,phosphate transport system substrate-binding protein,pstS,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K02584,Dry,May,0.7612327838122624,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,Nif-specific regulatory protein,nifA,N availability low,Nitrogen metabolism
DNA-1-22_bin_14,K02584,Dry,July_1,0.7165575433034196,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,Nif-specific regulatory protein,nifA,N availability low,Nitrogen metabolism
DNA-1-22_bin_14,K02584,Dry,July_2,0.8496086608294431,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,Nif-specific regulatory protein,nifA,N availability low,Nitrogen metabolism
DNA-1-22_bin_14,K02584,Dry,July_3,0.2791373606113634,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,Nif-specific regulatory protein,nifA,N availability low,Nitrogen metabolism
DNA-1-22_bin_14,K02584,Dry,August,0.5377221120742224,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,Nif-specific regulatory protein,nifA,N availability low,Nitrogen metabolism
DNA-1-22_bin_14,K02584,Dry,October,0.1824138822022565,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,Nif-specific regulatory protein,nifA,N availability low,Nitrogen metabolism
DNA-1-22_bin_14,K02584,Dry,May_22,0.4952524201809789,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,Nif-specific regulatory protein,nifA,N availability low,Nitrogen metabolism
DNA-1-22_bin_14,K05816,Dry,May,1.533944125389427,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,sn-glycerol 3-phosphate transport system ATP-binding protein,ugpC,ABC transporters,Phosphorous metabolism
DNA-1-22_bin_14,K05816,Dry,July_1,2.673234581658134,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,sn-glycerol 3-phosphate transport system ATP-binding protein,ugpC,ABC transporters,Phosphorous metabolism
DNA-1-22_bin_14,K05816,Dry,July_2,2.3279805615264384,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,sn-glycerol 3-phosphate transport system ATP-binding protein,ugpC,ABC transporters,Phosphorous metabolism
DNA-1-22_bin_14,K05816,Dry,July_3,1.0905653973981,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,sn-glycerol 3-phosphate transport system ATP-binding protein,ugpC,ABC transporters,Phosphorous metabolism
DNA-1-22_bin_14,K05816,Dry,August,2.399781481966958,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,sn-glycerol 3-phosphate transport system ATP-binding protein,ugpC,ABC transporters,Phosphorous metabolism
DNA-1-22_bin_14,K05816,Dry,October,1.714871455989887,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,sn-glycerol 3-phosphate transport system ATP-binding protein,ugpC,ABC transporters,Phosphorous metabolism
DNA-1-22_bin_14,K05816,Dry,May_22,0.9993278548460287,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,sn-glycerol 3-phosphate transport system ATP-binding protein,ugpC,ABC transporters,Phosphorous metabolism
DNA-1-22_bin_14,K06044,Dry,May,6.89558494561197,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,maltooligosyl trehalose synthase,treY,Other,Other
DNA-1-22_bin_14,K06044,Dry,July_1,1.7297422242671185,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,maltooligosyl trehalose synthase,treY,Other,Other
DNA-1-22_bin_14,K06044,Dry,July_2,1.022691308970966,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,maltooligosyl trehalose synthase,treY,Other,Other
DNA-1-22_bin_14,K06044,Dry,July_3,0.7490826889449459,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,maltooligosyl trehalose synthase,treY,Other,Other
DNA-1-22_bin_14,K06044,Dry,August,1.0967818310976925,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,maltooligosyl trehalose synthase,treY,Other,Other
DNA-1-22_bin_14,K06044,Dry,October,5.409027681881385,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,maltooligosyl trehalose synthase,treY,Other,Other
DNA-1-22_bin_14,K06044,Dry,May_22,6.70941577501865,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,maltooligosyl trehalose synthase,treY,Other,Other
DNA-1-22_bin_14,K07305,Dry,May,9.12168579625871,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,peptide-methionine (R)-S-oxide reductase,msrB,NA,methionine sulfoxide reductases
DNA-1-22_bin_14,K07305,Dry,July_1,5.243140731866876,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,peptide-methionine (R)-S-oxide reductase,msrB,NA,methionine sulfoxide reductases
DNA-1-22_bin_14,K07305,Dry,July_2,3.195894250695254,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,peptide-methionine (R)-S-oxide reductase,msrB,NA,methionine sulfoxide reductases
DNA-1-22_bin_14,K07305,Dry,July_3,4.05575663917157,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,peptide-methionine (R)-S-oxide reductase,msrB,NA,methionine sulfoxide reductases
DNA-1-22_bin_14,K07305,Dry,August,1.8697594703582454,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,peptide-methionine (R)-S-oxide reductase,msrB,NA,methionine sulfoxide reductases
DNA-1-22_bin_14,K07305,Dry,October,2.2026569066552453,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,peptide-methionine (R)-S-oxide reductase,msrB,NA,methionine sulfoxide reductases
DNA-1-22_bin_14,K07305,Dry,May_22,4.916199398014582,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,peptide-methionine (R)-S-oxide reductase,msrB,NA,methionine sulfoxide reductases
DNA-1-22_bin_14,K07636,Dry,May,4.027820326578156,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon sensor histidine kinase",phoR,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07636,Dry,July_1,4.745675549863437,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon sensor histidine kinase",phoR,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07636,Dry,July_2,2.126916700600783,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon sensor histidine kinase",phoR,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07636,Dry,July_3,1.8790023425692337,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon sensor histidine kinase",phoR,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07636,Dry,August,4.202618852219452,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon sensor histidine kinase",phoR,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07636,Dry,October,1.099701142246726,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon sensor histidine kinase",phoR,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07636,Dry,May_22,5.020462907374063,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon sensor histidine kinase",phoR,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07657,Dry,May,9.039022151059886,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07657,Dry,July_1,11.43498858312623,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07657,Dry,July_2,8.237932627410098,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07657,Dry,July_3,4.995550172117068,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07657,Dry,August,11.457025934980232,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07657,Dry,October,9.625059450258707,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07657,Dry,May_22,15.738890127548512,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, phosphate regulon response regulator PhoB",phoB,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07658,Dry,May,9.081515909787017,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07658,Dry,July_1,13.83544567441781,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07658,Dry,July_2,10.383634489101107,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07658,Dry,July_3,7.58498656012347,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07658,Dry,August,17.00661099411403,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07658,Dry,October,5.882630522857788,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K07658,Dry,May_22,3.9296974101716553,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",phoP,Phosphate assimilation,Phosphorous metabolism
DNA-1-22_bin_14,K10534,Dry,May,2.56697433683149,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,nitrate reductase (NAD(P)H),NR,Nitrate Nitrite,Nitrogen metabolism
DNA-1-22_bin_14,K10534,Dry,July_1,2.1085610625747098,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,nitrate reductase (NAD(P)H),NR,Nitrate Nitrite,Nitrogen metabolism
DNA-1-22_bin_14,K10534,Dry,July_2,1.1391191700294336,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,nitrate reductase (NAD(P)H),NR,Nitrate Nitrite,Nitrogen metabolism
DNA-1-22_bin_14,K10534,Dry,July_3,0.9800379541819362,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,nitrate reductase (NAD(P)H),NR,Nitrate Nitrite,Nitrogen metabolism
DNA-1-22_bin_14,K10534,Dry,August,0.7566689545861761,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,nitrate reductase (NAD(P)H),NR,Nitrate Nitrite,Nitrogen metabolism
DNA-1-22_bin_14,K10534,Dry,October,0.562211782836134,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,nitrate reductase (NAD(P)H),NR,Nitrate Nitrite,Nitrogen metabolism
DNA-1-22_bin_14,K10534,Dry,May_22,3.84998172535996,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,nitrate reductase (NAD(P)H),NR,Nitrate Nitrite,Nitrogen metabolism
DNA-1-22_bin_14,K14447,Dry,May,0.6976349523749545,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ethylmalonyl-CoA mutase,ecm,NA,EMC
DNA-1-22_bin_14,K14447,Dry,July_1,2.5919534895089287,Bacteria,Desulfobacterota_B,Binatia,Bin18,Bin18,NA,NA,ethylmalonyl-CoA mutase,ecm,NA,EMC
