Geneid,dbcan_sub,Substrate,sampleid,geTMM,cazy_fam,cazy_sub,ko_id,fasta,name,pathway,reaction,brite,db_links
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP3-S4,23.4704951976573,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP4-S1,13.451952580375911,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP4-S2,23.96106952196404,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP4-S3,15.835343164243302,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP4-S4,10.661558125370284,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP5-S1,10.140993885725887,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP5-S2,6.321444875204884,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP5-S3,7.477748808191049,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP5-S4,22.13381685762025,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP6-S1,8.831130704139147,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP6-S2,14.637877955517238,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP6-S3,6.704357794583198,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP6-S4,20.19286789680944,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP8-S1,23.34489622378435,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP8-S2,40.32183671059988,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP8-S3,12.533407768754545,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_11470422_5,GT2,-,SAMP8-S4,15.506272285887626,Glycosyl Transferases,GT2,K16557,DNA-1-22_bin_2,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],Exopolysaccharide biosynthesis,NA,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00543 Exopolysaccharide biosynthesis;    K16557  exoA; succinoglycan biosynthesis protein ExoA; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16557  exoA; succinoglycan biosynthesis protein ExoA;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Bacterial polysaccharide (excluding LPS);   K16557  exoA; succinoglycan biosynthesis protein ExoA,COG: COG0463;CAZy: GT2
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S1,9.600357515896611,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S1-22,39.00306849736541,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S2,44.526668530986505,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S2-22,57.10248221533339,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S3,29.826487046374066,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S3-22,15.48761341377661,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S4,97.00542508368358,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP1-S4-22,36.37532536272652,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP3-S1,16.76252734160423,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP3-S2,73.3201970197337,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
DNA-1-22_bin_2_k127_13700825_2,GT4_e2081,-,SAMP3-S3,26.790668539230857,Glycosyl Transferases,GT4,K02844,DNA-1-22_bin_2,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]",Lipopolysaccharide biosynthesis;Metabolic pathways,NA,"KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09107 Glycan biosynthesis and metabolism;   00540 Lipopolysaccharide biosynthesis;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01005 Lipopolysaccharide biosynthesis proteins;    K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase;Lipopolysaccharide biosynthesis proteins [BR:ko01005]; Core region;  K02844  waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase",COG: COG0438;CAZy: GT4
