id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
31_RP_mgf_modified_matching_featureID_adduct_FT_18.865_191.10673	C12H14O2	[M + H]+	C12H14O2	Polyketides	0.8997761011123657	Cyclic polyketides	0.681577742099762	Phthalide derivatives	0.5023236870765686	1-hydroxy-2-unsubstituted benzenoids	0.600511372089386			1-hydroxy-2-unsubstituted benzenoids	0.600511372089386	Phenols	0.598652184009552	Benzenoids	0.31524044275283813	Organic compounds; Organoheterocyclic compounds; Lactones; Phenols; Organooxygen compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_18.865_191.10673
32_RP_mgf_modified_matching_featureID_adduct_FT_18.984_283.22674	C17H30O3	[M + H]+	C17H30O3	Fatty acids	0.9987444877624512	Fatty Acids and Conjugates	0.8324241042137146	Epoxy fatty acids	0.8284154534339905	Fatty acid methyl esters	0.8931329250335693	Fatty acid methyl esters	0.8931329250335693	Fatty acid esters	0.9985376596450806	Fatty Acyls	0.9997479319572449	Lipids and lipid-like molecules	0.9992781281471252	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Epoxides; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_18.984_283.22674
33_RP_mgf_modified_matching_featureID_adduct_FT_18.824_423.10759	C23H18O8	[M + H]+	C23H18O8	Polyketides	0.7605813145637512	Polycyclic aromatic polyketides	0.8074220418930054	Anthraquinones and anthrones	0.5720890164375305	Anthraquinones	0.5678597092628479			Anthraquinones	0.5678597092628479	Anthracenes	0.4421832859516144	Benzenoids	0.9878420829772949	Organic compounds; Organoheterocyclic compounds; Ketones; Phenols; Anthraquinones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Aryl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_18.824_423.10759
34_RP_mgf_modified_matching_featureID_adduct_FT_19.071_343.15411	C20H22O5	[M + H]+	C20H22O5	Shikimates and Phenylpropanoids	0.9919971823692322	Coumarins	0.9467785954475403	Simple coumarins	0.7884995937347412	Coumarins and derivatives	0.9141173362731934					Coumarins and derivatives	0.9141173362731934	Phenylpropanoids and polyketides	0.9636163711547852	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Anisoles; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_19.071_343.15411
35_RP_mgf_modified_matching_featureID_adduct_FT_18.129_574.36028	C35H47N3O4	[M + H]+	C35H47N3O4	Amino acids and Peptides	0.9960676431655884	Oligopeptides	0.6784337759017944	Ansa peptide alkaloids	0.642217218875885	Oligopeptides	0.6168932914733887	Peptides	0.8022053241729736	Amino acids, peptides, and analogues	0.9912687540054321	Carboxylic acids and derivatives	0.9984517097473145	Organic acids and derivatives	0.9996294975280762	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	FT_18.129_574.36028
36_RP_mgf_modified_matching_featureID_adduct_FT_17.967_281.13839	C11H16N6O3	[M + H]+	C11H16N6O3	Alkaloids	0.9777287840843201	Lysine alkaloids	0.4877956509590149	Piperidine alkaloids	0.3067541718482971	Nitroimidazoles	0.5051031112670898	Substituted imidazoles	0.8503080606460571	Imidazoles	0.8755863308906555	Azoles	0.8262585401535034	Organoheterocyclic compounds	0.9951919317245483	Organic compounds; Organoheterocyclic compounds; Imidazoles; Nitroimidazoles; Organonitrogen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Oxadiazoles; Substituted imidazoles; N-substituted imidazoles; Amines; Tertiary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Imidolactams; Dialkylarylamines; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	FT_17.967_281.13839
37_RP_mgf_modified_matching_featureID_adduct_FT_19.117_235.20560	C16H26O	[M + H]+	C16H26O	Terpenoids	0.9564946293830872	Sesquiterpenoids	0.5774893760681152	Apocarotenoids(ε-)	0.42710453271865845	Sesquiterpenoids	0.8647922873497009			Sesquiterpenoids	0.8647922873497009	Prenol lipids	0.9184669256210327	Lipids and lipid-like molecules	0.9150876998901367	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_19.117_235.20560
38_RP_mgf_modified_matching_featureID_adduct_FT_19.135_405.22706	C23H32O6	[M + H]+	C23H32O6	Terpenoids	0.6667863726615906	Meroterpenoids	0.5012285113334656	Open-chain polyketides	0.21992887556552887	Medium-chain fatty acids	0.6473821997642517	Medium-chain fatty acids	0.6473821997642517	Fatty acids and conjugates	0.5924233794212341	Fatty Acyls	0.6219967603683472	Lipids and lipid-like molecules	0.7741613984107971	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_19.135_405.22706
39_RP_mgf_modified_matching_featureID_adduct_FT_18.978_465.19085	C27H28O7	[M + H]+	C27H28O7	Shikimates and Phenylpropanoids	0.6907234787940979	Coumarins	0.796612024307251	Simple coumarins	0.6907896399497986	Benzopyrans	0.6093074679374695					Benzopyrans	0.6093074679374695	Organoheterocyclic compounds	0.9960993528366089	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Benzopyrans; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	FT_18.978_465.19085
40_RP_mgf_modified_matching_featureID_adduct_FT_19.159_211.06011	C10H10O5	[M + H]+	C10H10O5	Shikimates and Phenylpropanoids	0.9425957202911377	Coumarins	0.39215394854545593	Cinnamic acids and derivatives	0.5099840760231018	Coumaric acids and derivatives	0.5713512897491455	Coumaric acids and derivatives	0.5713512897491455	Hydroxycinnamic acids and derivatives	0.5345363020896912	Cinnamic acids and derivatives	0.4439692795276642	Phenylpropanoids and polyketides	0.5885871648788452	Organic compounds; Organoheterocyclic compounds; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_19.159_211.06011
41_RP_mgf_modified_matching_featureID_adduct_FT_16.370_243.10156	C15H14O3	[M + H]+	C15H14O3	Shikimates and Phenylpropanoids	0.42275702953338623	Sesquiterpenoids	0.24723760783672333	Simple coumarins	0.11250615119934082	1-hydroxy-2-unsubstituted benzenoids	0.5043749213218689			1-hydroxy-2-unsubstituted benzenoids	0.5043749213218689	Phenols	0.5816119909286499	Benzenoids	0.9956462979316711	Organic compounds; Ketones; Phenols; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_16.370_243.10156
42_RP_mgf_modified_matching_featureID_adduct_FT_16.487_249.11212	C14H16O4	[M + H]+	C14H16O4	Terpenoids	0.7057996392250061	Meroterpenoids	0.5492856502532959	Meromonoterpenoids	0.21508602797985077	Benzopyrans	0.5159221887588501					Benzopyrans	0.5159221887588501	Organoheterocyclic compounds	0.8756827116012573	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alcohols and polyols; Ethers; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_16.487_249.11212
43_RP_mgf_modified_matching_featureID_adduct_FT_16.500_347.22172	C21H30O4	[M + H]+	C21H30O4	Polyketides	0.557680070400238	Aromatic polyketides	0.5395494103431702	Cannabinoids	0.5906342267990112	Phenol ethers	0.5299482345581055					Phenol ethers	0.5299482345581055	Benzenoids	0.9664936065673828	Organic compounds; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_16.500_347.22172
44_RP_mgf_modified_matching_featureID_adduct_FT_19.818_255.23185	C16H30O2	[M + H]+	C16H30O2	Fatty acids	0.9919439554214478	Fatty Acids and Conjugates	0.9199260473251343	Unsaturated fatty acids	0.9685396552085876	Long-chain fatty acids	0.8637392520904541	Long-chain fatty acids	0.8637392520904541	Fatty acids and conjugates	0.9853441119194031	Fatty Acyls	0.9925848841667175	Lipids and lipid-like molecules	0.9872797727584839	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_19.818_255.23185
45_RP_mgf_modified_matching_featureID_adduct_FT_19.829_335.21962	C20H30O4	[M + H]+	C20H30O4	Fatty acids	0.4757523536682129	Linear polyketides	0.042847804725170135	Open-chain polyketides	0.041642967611551285	Fatty Acyls	0.8763585090637207					Fatty Acyls	0.8763585090637207	Lipids and lipid-like molecules	0.8387462496757507	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_19.829_335.21962
46_RP_mgf_modified_matching_featureID_adduct_FT_2.047_204.12298	C9H17NO4	[M + H]+	C9H17NO4	Fatty acids	0.9985688924789429	Fatty esters	0.8188186287879944	Fatty acyl carnitines	0.8082873225212097	Acyl carnitines	0.5454822182655334	Acyl carnitines	0.5454822182655334	Fatty acid esters	0.5012482404708862	Fatty Acyls	0.9969903230667114	Lipids and lipid-like molecules	0.9972366094589233	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acid salts; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_2.047_204.12298
47_RP_mgf_modified_matching_featureID_adduct_FT_2.050_247.12881	C10H18N2O5	[M + H]+	C10H18N2O5	Fatty acids	0.8966043591499329	Fatty esters	0.5001428723335266	Fatty acyl carnitines	0.7513844966888428	Dicarboxylic acids and derivatives	0.9177776575088501			Dicarboxylic acids and derivatives	0.9177776575088501	Carboxylic acids and derivatives	0.9999685287475586	Organic acids and derivatives	0.9999970197677612	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid salts; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_2.050_247.12881
48_RP_mgf_modified_matching_featureID_adduct_FT_8.459_225.10968	C6H17N4O3P	[M + H]+	C6H17N4O3P	Amino acids and Peptides	0.45768338441848755	Small peptides	0.907640814781189	Aminoacids	0.84740149974823	Primary amines	0.5523333549499512	Primary amines	0.5523333549499512	Amines	0.674640953540802	Organonitrogen compounds	0.9999501705169678	Organic nitrogen compounds	1.0	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_8.459_225.10968
49_RP_mgf_modified_matching_featureID_adduct_FT_13.344_207.09908	C12H14O3	[M + H]+	C12H14O3	Polyketides	0.5378692746162415	Chromanes	0.2706463634967804	Azaphilones	0.1520959734916687	Heteroaromatic compounds	0.5712058544158936					Heteroaromatic compounds	0.5712058544158936	Organoheterocyclic compounds	0.7601919770240784	Organic compounds; Organoheterocyclic compounds; Organooxygen compounds; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_13.344_207.09908
50_RP_mgf_modified_matching_featureID_adduct_FT_19.436_263.16178	C16H22O3	[M + H]+	C16H22O3	Terpenoids	0.9983823299407959	Sesquiterpenoids	0.9500517249107361	Eudesmane sesquiterpenoids	0.6084175705909729	Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids	0.8356256484985352	Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids	0.8356256484985352	Sesquiterpenoids	0.4084532856941223	Prenol lipids	0.8535926938056946	Lipids and lipid-like molecules	0.8432037830352783	Organic compounds; Lipids and lipid-like molecules; Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Monoterpenoids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Enoate esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_19.436_263.16178
